time	V(a1)	V(b1)	V(c)	V(cin)	V(w1)	V(w2)	V(w3)	V(w4)
5.500003000000000e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.999982e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500007000000001e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.999837e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500010000000001e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.999620e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500012914285715e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.999141e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500015828571429e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.998655e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500018742857144e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.998163e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500021657142858e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.997663e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500024571428573e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.997157e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500027485714287e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.996643e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500030400000001e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.996123e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500043885714287e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.993733e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500057371428574e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.991127e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500070857142860e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.988305e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500084342857145e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.985266e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500097828571431e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.982012e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500111314285718e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.978541e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500124800000004e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.974855e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500176000000004e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.955359e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500280552279398e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.902214e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500291313676358e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.894186e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500302075073318e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.885194e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500312836470278e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.875238e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500323597867237e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.864317e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500334359264198e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.852432e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500345120661158e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.839582e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500355882058118e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.825767e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500364491175686e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.814043e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500373100293253e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.800784e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500381709410821e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.785988e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500390318528389e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.769658e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500398927645958e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.751792e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500407536763525e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.732390e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500416145881093e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.711453e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500459191468932e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.584182e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500476409704068e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.511295e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500510846174339e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.318289e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500579719114882e-004	8.808767e-001	3.311028e-001	8.780481e-001	8.744266e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500717464995967e-004	8.808767e-001	3.311028e-001	8.780481e-001	7.135097e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500851391906438e-004	8.808767e-001	3.311028e-001	8.780481e-001	5.169920e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500996796826732e-004	8.808767e-001	3.311028e-001	8.780481e-001	2.748422e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.501082125159561e-004	8.808767e-001	3.311028e-001	8.780481e-001	1.279338e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.501126555842569e-004	8.808767e-001	3.311028e-001	8.780481e-001	5.602200e-002	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.501150424128873e-004	8.808767e-001	3.311028e-001	8.780481e-001	2.394737e-002	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.501165411838963e-004	8.808767e-001	3.311028e-001	8.780481e-001	8.461722e-003	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.501174084196243e-004	8.808767e-001	3.311028e-001	8.780481e-001	1.609115e-003	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.501176959627366e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.719636e-005	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.501177490453300e-004	8.808767e-001	3.311028e-001	8.780481e-001	-4.010024e-008	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.000000000000000e-004	8.808767e-001	3.311028e-001	8.780481e-001	-4.175958e-008	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.000001000000000e-004	8.808767e-001	3.311028e-001	8.780481e-001	-3.874045e-008	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.000002999999999e-004	8.808767e-001	3.311028e-001	8.780481e-001	-3.576071e-008	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.000007000000000e-004	8.808767e-001	3.311028e-001	8.780481e-001	-3.300171e-008	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.000009514671659e-004	8.808767e-001	3.311028e-001	8.780481e-001	-3.125368e-008	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.000010000000000e-004	8.808767e-001	3.311028e-001	8.780481e-001	-3.106658e-008	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.000944842584865e-004	8.808767e-001	3.311028e-001	8.780481e-001	2.439321e-004	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.001879685169730e-004	8.808767e-001	3.311028e-001	8.780481e-001	4.900418e-004	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.002814527754595e-004	8.808767e-001	3.311028e-001	8.780481e-001	7.382978e-004	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.003749370339460e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.887003e-004	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.004684212924325e-004	8.808767e-001	3.311028e-001	8.780481e-001	1.241249e-003	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.005619055509190e-004	8.808767e-001	3.311028e-001	8.780481e-001	1.495944e-003	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.006553898094055e-004	8.808767e-001	3.311028e-001	8.780481e-001	1.752786e-003	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.010769934984970e-004	8.808767e-001	3.311028e-001	8.780481e-001	2.925745e-003	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.017117591234970e-004	8.808767e-001	3.311028e-001	8.780481e-001	4.700020e-003	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.023465247484971e-004	8.808767e-001	3.311028e-001	8.780481e-001	6.468529e-003	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.029812903734971e-004	8.808767e-001	3.311028e-001	8.780481e-001	8.232121e-003	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.041601408199258e-004	8.808767e-001	3.311028e-001	8.780481e-001	1.149606e-002	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.053389912663543e-004	8.808767e-001	3.311028e-001	8.780481e-001	1.474539e-002	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.065178417127830e-004	8.808767e-001	3.311028e-001	8.780481e-001	1.798012e-002	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.076966921592117e-004	8.808767e-001	3.311028e-001	8.780481e-001	2.120023e-002	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.088755426056404e-004	8.808767e-001	3.311028e-001	8.780481e-001	2.440574e-002	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.100543930520689e-004	8.808767e-001	3.311028e-001	8.780481e-001	2.759663e-002	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.112332434984976e-004	8.808767e-001	3.311028e-001	8.780481e-001	3.077292e-002	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.118680091234976e-004	8.808767e-001	3.311028e-001	8.780481e-001	3.247723e-002	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.125027747484977e-004	8.808767e-001	3.311028e-001	8.780481e-001	3.417731e-002	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.131375403734977e-004	8.808767e-001	3.311028e-001	8.780481e-001	3.587319e-002	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.207547278734982e-004	8.808767e-001	3.311028e-001	8.780481e-001	5.589612e-002	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.213894934984982e-004	8.808767e-001	3.311028e-001	8.780481e-001	5.753750e-002	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.220242591234983e-004	8.808767e-001	3.311028e-001	8.780481e-001	5.917470e-002	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.226590247484983e-004	8.808767e-001	3.311028e-001	8.780481e-001	6.080774e-002	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.302762122484988e-004	8.808767e-001	3.311028e-001	8.780481e-001	8.008053e-002	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.309109778734988e-004	8.808767e-001	3.311028e-001	8.780481e-001	8.165973e-002	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.315457434984988e-004	8.808767e-001	3.311028e-001	8.780481e-001	8.323482e-002	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.321805091234989e-004	8.808767e-001	3.311028e-001	8.780481e-001	8.480580e-002	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.332686787663560e-004	8.808767e-001	3.311028e-001	8.780481e-001	8.748930e-002	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.343568484092133e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.016081e-002	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.354450180520705e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.282032e-002	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.365331876949277e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.546784e-002	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.376213573377849e-004	8.808767e-001	3.311028e-001	8.780481e-001	9.810336e-002	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.387095269806422e-004	8.808767e-001	3.311028e-001	8.780481e-001	1.007269e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.397976966234993e-004	8.808767e-001	3.311028e-001	8.780481e-001	1.033384e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.404324622484994e-004	8.808767e-001	3.311028e-001	8.780481e-001	1.048563e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.410672278734994e-004	8.808767e-001	3.311028e-001	8.780481e-001	1.063702e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.417019934984995e-004	8.808767e-001	3.311028e-001	8.780481e-001	1.078800e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.423367591234995e-004	8.808767e-001	3.311028e-001	8.780481e-001	1.093858e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.429715247484995e-004	8.808767e-001	3.311028e-001	8.780481e-001	1.108876e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.486844153734999e-004	8.808767e-001	3.311028e-001	8.780481e-001	1.242224e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.499539466235000e-004	8.808767e-001	3.311028e-001	8.780481e-001	1.271429e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
6.500000000000000e-004	8.808767e-001	3.311028e-001	8.780481e-001	1.272489e-001	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
